,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ElectricityUse(Percentage),SteamUse(Percentage),NaturalGasUse(Percentage),NumberOfYearsENERGYSTARCertified,BuildingAge,NumberOfPropertyUses,PrimaryPropertyType_Commercial,PrimaryPropertyType_Education,PrimaryPropertyType_Health,PrimaryPropertyType_Hospitality,PrimaryPropertyType_Other,PrimaryPropertyType_Residential,PrimaryPropertyType_ServiceFacility,LargestPropertyUseType_Commercial,LargestPropertyUseType_Education,LargestPropertyUseType_Health,LargestPropertyUseType_Hospitality,LargestPropertyUseType_Leisure,LargestPropertyUseType_Other,LargestPropertyUseType_Residential,LargestPropertyUseType_ServiceFacility,SecondLargestPropertyUseType_ Commercial,SecondLargestPropertyUseType_Commercial,SecondLargestPropertyUseType_Education,SecondLargestPropertyUseType_Health,SecondLargestPropertyUseType_Hospitality,SecondLargestPropertyUseType_Leisure,SecondLargestPropertyUseType_None,SecondLargestPropertyUseType_Other,SecondLargestPropertyUseType_Residential,SecondLargestPropertyUseType_ServiceFacility,ThirdLargestPropertyUseType_Commercial,ThirdLargestPropertyUseType_Education,ThirdLargestPropertyUseType_Health,ThirdLargestPropertyUseType_Hospitality,ThirdLargestPropertyUseType_Leisure,ThirdLargestPropertyUseType_None,ThirdLargestPropertyUseType_Other,ThirdLargestPropertyUseType_Residential,ThirdLargestPropertyUseType_ServiceFacility
1011,47.60132,-122.30477,1.0,2,39000,0,39000,39000.0,0.0,0.0,25.0,2615247.75,33.92,0.87,86.99649966241249,0.0,13.003471659616187,0.0,26,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1012,47.56018,-122.38716,1.0,1,22180,0,22180,14000.0,8180.0,0.0,,5089083.0,147.0,6.63,52.50291653722291,0.0,47.497083462777084,0.0,92,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,47.58513,-122.30645,1.0,1,25920,0,25920,19277.0,4051.0,2592.0,,1219744.75,12.48,0.48,92.92772114821564,0.0,7.072299347875857,0.0,47,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1018,47.58528,-122.30595,1.0,1,25480,0,25480,25480.0,0.0,0.0,,741287.1875,5.17,0.2,99.99997470615935,0.0,0.0,0.0,63,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,47.58482,-122.30501,1.0,2,31000,0,31000,31000.0,0.0,0.0,,2301043.75,19.93,0.64,96.33958502527385,0.0,3.6603823808217464,0.0,46,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1020,47.58528,-122.305,1.0,1,29740,0,29740,17804.0,12208.0,0.0,57.0,1467060.25,19.82,0.67,85.8311715554968,0.0,14.168811403621632,0.0,55,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1021,47.58607,-122.30445,1.0,1,23236,0,23236,20736.0,1250.0,1250.0,,433871.0,13.02,0.56,50.082628246644745,0.0,49.91737175335526,0.0,62,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1022,47.58579,-122.3034,1.0,3,38075,0,38075,29035.0,6213.0,2825.0,,1921801.25,19.04,0.5,93.63153447839623,0.0,6.368452512974482,0.0,7,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024,47.5859,-122.29957,1.0,2,39170,0,39170,35500.0,0.0,0.0,81.0,2130673.75,63.06,1.61,50.96204897629212,0.0,49.03796275708564,0.0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1025,47.58476,-122.29765,1.0,1,36070,0,36070,66597.0,0.0,0.0,,1441665.375,10.05,0.28,99.999973988416,0.0,0.0,0.0,39,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1027,47.56979,-122.29234,1.0,2,20047,0,20047,20047.0,0.0,0.0,,117438.3984,0.82,0.04,99.99966075831634,0.0,0.0,0.0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1030,47.57403,-122.3336,1.0,1,20000,0,20000,20000.0,0.0,0.0,75.0,557863.6875,3.89,0.19,100.00005601726856,0.0,0.0,0.0,102,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1031,47.5741,-122.32541,1.0,2,32400,0,32400,32700.0,0.0,0.0,91.0,248616.0,1.73,0.05,100.0,0.0,0.0,0.0,61,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1033,47.63776,-122.35606,1.0,1,25159,0,25159,25883.0,0.0,0.0,38.0,8905287.0,247.85,9.85,54.78639823736169,0.0,45.21359053335395,0.0,54,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,47.63629,-122.35922,1.0,1,27247,0,27247,14317.0,7701.0,3045.0,,2332996.5,83.1,3.05,37.904600371239304,0.0,62.09537819709545,0.0,68,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,47.56489,-122.3409,1.0,1,26680,0,26680,33987.0,0.0,0.0,92.0,243518.2031,1.7,0.06,99.99991659761059,0.0,0.0,0.0,61,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,47.56447,-122.35335,1.0,1,31521,0,31521,31521.0,0.0,0.0,6.0,1788148.0,61.71,1.96,40.31797144307966,0.0,59.68202855692034,0.0,63,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1043,47.56982,-122.33479,1.0,1,24000,0,24000,20400.0,3600.0,0.0,,1257033.5,46.64,1.94,34.7001889766661,0.0,65.29977124714655,0.0,65,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1044,47.56487,-122.34181,1.0,1,21900,0,21900,21900.0,0.0,0.0,,1333637.625,65.65,3.0,8.412105199866419,0.0,91.58792291871639,0.0,64,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1046,47.56897,-122.33617,1.0,1,38005,0,38005,21560.0,10974.0,5471.0,,752093.625,10.75,0.28,84.1262283003662,0.0,15.873821560447347,0.0,55,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1047,47.5678,-122.33622,1.0,1,35579,0,35579,35579.0,0.0,0.0,72.0,1096646.25,39.05,1.1,37.938122708211516,0.0,62.061854495011495,0.0,18,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1049,47.57382,-122.32672,1.0,1,49950,0,49950,49950.0,0.0,0.0,77.0,238969.7031,1.67,0.03,100.00012424169095,0.0,0.0,0.0,41,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1054,47.63927,-122.4032,1.0,2,22612,0,22612,22612.0,0.0,0.0,87.0,731321.8125,31.6,1.4,21.457038107967005,0.0,78.54298753054081,789.0,69,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,47.72599,-122.29314,1.0,2,38787,0,38787,38787.0,0.0,0.0,,3204685.5,67.52,1.74,69.44278931583145,0.0,30.55719508201351,0.0,40,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1059,47.72356,-122.29378,2.0,2,50368,0,50368,50369.0,0.0,0.0,,753275.1875,28.58,0.57,32.88200701553043,0.0,67.11796809316782,0.0,28,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1060,47.55302,-122.33605,1.0,1,30545,0,30545,23545.0,7000.0,0.0,12.0,1577040.875,61.53,2.01,30.549683755026326,0.0,69.45032417121084,0.0,78,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1071,47.63111,-122.35814,1.0,3,32691,0,32691,33550.0,0.0,0.0,99.0,971990.3125,29.82,0.91,48.60964084968696,0.0,51.390326999786836,0.0,94,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1073,47.63159,-122.35839,1.0,2,24227,0,24227,26210.0,0.0,0.0,55.0,1086678.125,47.59,1.96,20.189326991375665,0.0,79.81066150567814,0.0,53,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1081,47.54365,-122.30785,1.0,1,27000,0,27000,27000.0,0.0,0.0,61.0,651293.3125,18.85,0.7,52.37885810473449,0.0,47.62109391381168,0.0,60,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1093,47.64243,-122.32618,1.0,2,21183,0,21183,13945.0,7238.0,0.0,99.0,361542.0938,2.52,0.12,99.99997405557981,0.0,0.0,789.0,59,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1094,47.64428,-122.32627,1.0,3,29392,3834,25558,29392.0,3834.0,0.0,91.0,755618.1875,6.18,0.21,97.38900044673686,0.0,2.6109747391436366,0.0,55,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1096,47.6465,-122.3252,1.0,5,137738,55504,82234,77796.0,55504.0,4438.0,62.0,4704936.5,32.8,0.24,99.99998937286401,0.0,0.0,0.0,31,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,47.65014,-122.34424,1.0,3,21118,0,21118,21118.0,0.0,0.0,49.0,1361427.75,39.5,1.87,52.220104959664596,0.0,47.779913403410504,0.0,28,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,47.64866,-122.34509,1.0,2,20500,0,20500,20500.0,0.0,0.0,48.0,1326178.125,11.27,0.55,96.69387360766488,0.0,3.3061169667536174,0.0,116,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1109,47.69875,-122.36725,1.0,2,34636,31000,3636,36000.0,0.0,0.0,3.0,12148720.0,480.9,13.88,29.314816704969743,0.0,70.68517506371042,0.0,50,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1110,47.67485,-122.29284,1.0,2,25521,0,25521,25521.0,0.0,0.0,82.0,605186.3125,15.47,0.61,59.71450320929061,0.0,40.285445153718676,0.0,86,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1111,47.67485,-122.29284,1.0,1,23190,0,23190,23190.0,0.0,0.0,79.0,1705515.25,68.14,2.94,28.51431554188683,0.0,71.48566979978631,0.0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,47.68602,-122.35674,1.0,1,20678,0,20678,23100.0,0.0,0.0,98.0,770333.0,32.63,1.58,23.303817959246196,0.0,76.6961820407538,0.0,56,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1116,47.68642,-122.35707,1.0,3,28820,0,28820,33780.0,0.0,0.0,43.0,2595783.5,106.45,3.69,26.225492226142897,0.0,73.77448851185008,0.0,94,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,47.51042,-122.26277,1.0,2,27876,0,27876,44816.0,0.0,0.0,69.0,1829981.375,68.97,2.47,33.42006691188319,0.0,66.57991259610498,0.0,62,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1120,47.63796,-122.34897,1.0,1,48789,0,48789,48789.0,0.0,0.0,94.0,1298307.625,29.41,0.6,66.01994654387092,0.0,33.98000531653659,789.0,91,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1123,47.55387,-122.27875,1.0,2,48882,7233,41649,41922.0,9079.0,0.0,51.0,6782435.0,235.26,4.81,39.93042321820998,0.0,60.069576781790026,0.0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1124,47.55374,-122.32498,1.0,1,22320,0,22320,22320.0,0.0,0.0,62.0,439065.9063,3.06,0.14,100.00002134075972,0.0,0.0,0.0,39,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,47.55297,-122.32472,1.0,1,47105,0,47105,45320.0,0.0,0.0,,10234721.0,348.22,7.39,41.367517492660525,0.0,58.632482507339475,0.0,40,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1126,47.55316,-122.32616,1.0,2,40029,0,40029,31800.0,8200.0,0.0,69.0,1471914.25,10.26,0.26,99.99998301531492,0.0,0.0,0.0,34,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1127,47.55196,-122.32518,1.0,2,28304,0,28304,27185.0,0.0,0.0,67.0,1269367.5,8.85,0.31,99.99996061030394,0.0,0.0,0.0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1128,47.55168,-122.32459,1.0,1,26400,0,26400,20560.0,7200.0,0.0,,452612.5,3.16,0.12,99.99988953022729,0.0,0.0,0.0,46,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1129,47.55049,-122.32382,1.0,1,27680,0,27680,25000.0,2680.0,0.0,,1778431.75,64.81,2.34,36.122836875803635,0.0,63.877177181525234,0.0,48,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1130,47.55145,-122.32635,1.0,2,25872,0,25872,23272.0,2600.0,0.0,,1787119.0,45.79,1.77,59.57773377150598,0.0,40.42226622849402,0.0,47,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1131,47.55127,-122.32576,1.0,2,25872,0,25872,24988.0,0.0,0.0,41.0,2399353.5,81.96,3.17,41.071772041927126,0.0,58.92820711912605,0.0,47,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1132,47.55127,-122.32576,1.0,1,20500,0,20500,21386.0,0.0,0.0,65.0,222600.0938,1.55,0.08,99.99995786165297,0.0,0.0,0.0,47,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1133,47.6557,-122.34682,1.0,2,21436,0,21436,21436.0,0.0,0.0,95.0,534703.6875,3.73,0.17,100.00005844358424,0.0,0.0,0.0,58,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1134,47.65205,-122.3218,1.0,1,20233,0,20233,7245.0,6644.0,6344.0,,630250.125,18.16,0.9,52.672262460876155,0.0,47.32771770572834,0.0,18,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1136,47.65178,-122.351,1.0,4,39926,12400,27526,24335.0,12400.0,2575.0,,1010967.688,14.49,0.36,84.0436356260676,0.0,15.956395235452867,0.0,10,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1139,47.64904,-122.34609,1.0,3,31417,8110,23307,26295.0,12890.0,0.0,94.0,1126157.25,28.09,0.89,61.04582641544953,0.0,38.95415138516402,0.0,31,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1142,47.61179,-122.3404,1.0,6,46580,0,46580,46580.0,0.0,0.0,,710275.375,4.95,0.11,99.9999472035758,0.0,0.0,0.0,88,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,47.61165,-122.34011,1.0,2,25920,0,25920,25920.0,0.0,0.0,5.0,478690.0938,3.34,0.13,99.99998040485876,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1146,47.61236,-122.34144,1.0,2,25920,0,25920,38880.0,0.0,0.0,93.0,1011667.5,13.71,0.53,85.74437747580109,0.0,14.255573100845881,0.0,97,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1147,47.61203,-122.34165,1.0,8,61721,0,61721,61721.0,0.0,0.0,93.0,2897079.75,36.92,0.6,87.48782286714751,0.0,12.512185762231779,0.0,106,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
